"","playerID","Full_name","position","Bats","Throws"
"381","anderji02","James Drew Anderson","Pitcher","Left","Left"
"382","anderjo01","John Joseph Anderson","Outfielder and First Baseman","Both","Right"
"383","anderjo02","John Charles Anderson","Pitcher","Right","Right"
"384","anderjo03","Joshua Aaron Anderson","Outfielder","Left","Right"
"385","anderju01","Justin Charles Anderson","Pitcher","Left","Right"
"386","anderke01","Kent McKay Anderson","Shortstop, Third Baseman and Second Baseman","Right","Right"
"387","anderla01","Lawrence Dennis Anderson","Pitcher","Right","Right"
"388","anderla02","Larry Eugene Andersen","Pitcher","Right","Right"
"389","anderla03","Lars Eric Anderson","First Baseman and Leftfielder","Left","Left"
"390","anderma01","Matthew Jason Anderson","Pitcher","Right","Right"
"391","anderma02","Marlon Ordell Anderson","Second Baseman, Pinch Hitter and Outfielder","Left","Right"
"392","andermi01","Michael Allen Anderson","Rightfielder","Right","Right"
"393","andermi02","Michael James Anderson","Pitcher","Right","Right"
"394","anderni01","Nick Paul Anderson","Pitcher","Right","Right"
"395","anderre01","Arnold Revola Anderson","Pitcher","Right","Right"
"396","anderri01","Richard Lee Anderson","Pitcher","Right","Right"
"397","anderri02","Richard Arlen Anderson","Pitcher","Right","Right"
"398","andersc01","Scott Richard Anderson","Pitcher","Right","Right"
"399","andersh01","Shaun Anderson","Pitcher","Right","Right"
"400","andersp01","George Lee Anderson","Second Baseman","Right","Right"
"401","anderta01","Tanner Ackley Anderson","Pitcher","Right","Right"
"402","anderti01","Timothy Devon Anderson","Shortstop","Right","Right"
"403","anderty01","Tyler John Anderson","Pitcher","Left","Left"
"404","anderva01","Warner Samuel Anderson","Pitcher and Outfielder","Right","Right"
"405","anderwa01","Walter Carl Anderson","Pitcher","Left","Left"
"406","anderwi01","Wingo Charlie Anderson","Pitcher","Left","Left"
"407","andinro01","Robert Lazaro Andino","Second Baseman, Shortstop and Third Baseman","Right","Right"
"408","andrast01","Stephen Michael Andrade","Pitcher","Right","Right"
"409","andrecl01","Clayton John Andrews","Pitcher","Right","Left"
"410","andrecl02","Clayton Davis Andrews","Pitcher","Left","Left"
"411","andreed01","George Edward Andrews","Outfielder and Second Baseman","Right","Right"
"412","andreel01","Elbert DeVore Andrews","Pitcher","Left","Right"
"413","andreer01","Ernest Henry Andres","Third Baseman","Right","Right"
"414","andrefr01","Fred Andrews","Second Baseman and Pinch Hitter","Right","Right"
"415","andrehu01","Hubert Carl Andrews","Pitcher","Right","Right"
"416","andreiv01","Ivy Paul Andrews","Pitcher","Right","Right"
"417","andreji01","James Pratt Andrews","Rightfielder","Unknown","Unknown"
"418","andrejo01","John Edward Andre","Pitcher","Left","Right"
"419","andrejo02","John Richard Andrews","Pitcher","Left","Left"
"420","andrejo03","John Francis Andreoli","Outfielder","Right","Right"
"421","andreki01","Kim Darrell Andrew","Second Baseman","Right","Right"
"422","andremi01","Michael Jay Andrews","Second Baseman and First Baseman","Right","Right"
"423","andrena01","Nathan Hardy Andrews","Pitcher","Right","Right"
"424","andrero01","Robert Patrick Andrews","Second Baseman","Right","Right"
"425","andresh01","Darrell Shane Andrews","Third Baseman and First Baseman","Right","Right"
"426","andrest01","Stanley Joseph Andrews","Catcher","Right","Right"
"427","andrima01","Matthew Lee Andriese","Pitcher","Right","Right"
"428","andrubi01","William Morgan Andrus","Pinch Hitter and Third Baseman","Right","Right"
"429","andruel01","Elvis Augusto Andrus","Shortstop","Right","Right"
"430","andrufr01","Frederick Hotham Andrus","Outfielder and Pitcher","Right","Right"
"431","andruwi01","William Wiman Andrus","Third Baseman","Unknown","Unknown"
"432","andujjo01","Joaquin Andújar","Pitcher","Both","Right"
"433","andujlu01","Luis Andújar","Pitcher","Right","Right"
"434","andujmi01","Miguel Enrique Andujar","Third Baseman and Leftfielder","Right","Right"
"435","angelno01","Norman Stanley Angelini","Pitcher","Left","Left"
"436","anglema01","Matthew Ryan Angle","Outfielder","Left","Right"
"437","angleto01","Thomas Samuel Angley","Catcher","Left","Right"
"438","ankenpa01","Frederick Norman Ankenman","Second Baseman and Shortstop","Right","Right"
"439","ankieri01","Richard Alexander Ankiel","Centerfielder and Pitcher","Left","Left"
"440","annade01","Dean William Anna","Shortstop, Second Baseman and Pitcher","Left","Right"
"441","annisbi01","William Perley Annis","Outfielder","Right","Unknown"
"442","ansonca01","Adrian Constantine Anson","First Baseman, Third Baseman and Catcher","Right","Right"
"443","anthoer01","Eric Todd Anthony","Rightfielder","Left","Left"
"444","antoldu01","Dustin Kamakana Mai Ku'u Makualani Antolin","Pitcher","Right","Right"
"445","antoljo01","Joseph Antolick","Catcher","Right","Right"
"446","antonbi01","William James Antonello","Leftfielder and Pinch Runner","Right","Right"
"447","antonjo01","John Lawrence Antonelli","Third Baseman and Second Baseman","Right","Right"
"448","antonjo02","John August Antonelli","Pitcher","Left","Left"
"449","antonma01","Matthew Antonio Antonelli","Second Baseman","Right","Right"
"450","antonte01","Tejay Anthony Antone","Pitcher","Right","Right"
"451","aokino01","Norichika Aoki","Outfielder","Left","Right"
"452","aparilu01","Luis Ernesto Aparicio","Shortstop","Right","Right"
"453","apodabo01","Robert John Apodaca","Pitcher","Right","Right"
"454","apontlu01","Luis Eduardo Aponte","Pitcher","Right","Right"
"455","apostsh01","Sherten Wimbert Ramiro Apostel","First Baseman and Third Baseman","Right","Right"
"456","appelma01","Mark Stewart Appel","Pitcher","Right","Right"
"457","appieke01","Robert Kevin Appier","Pitcher","Right","Right"
"458","appleed01","Edward Samuel Appleton","Pitcher","Right","Right"
"459","applefr01","Frederick Romaine Applegate","Pitcher","Right","Right"
"460","applepe01","Peter William Appleton","Pitcher","Right","Right"
"461","applilu01","Lucius Benjamin Appling","Shortstop and Third Baseman","Right","Right"
"462","aquinar01","Aristides Aquino","Outfielder","Right","Right"
"463","aquingr01","Gregori Emilio Aquino","Pitcher","Right","Right"
"464","aquinja01","Jayson Julio Aquino","Pitcher","Left","Left"
"465","aquinlu01","Luis Antonio Aquino","Pitcher","Right","Right"
"466","aragoan01","Angel Aragón","Third Baseman, Outfielder and Shortstop","Right","Right"
"467","arandjo01","Jonathan Alexander Aranda","First Baseman, Second Baseman and Pinch Hitter","Left","Right"
"468","aranovi01","Víctor Teodoro Arano","Pitcher","Right","Right"
"469","araujel01","Elvis Alejandro Araujo","Pitcher","Left","Left"
"470","araujpe01","Pedro Araújo","Pitcher","Right","Right"
"471","arauzjo01","Jonathan Aldair Araúz","Second Baseman, Third Baseman and Shortstop","Both","Right"
"472","archdma01","Maurice John Archdeacon","Centerfielder and Pinch Hitter","Left","Left"
"473","archech01","Christopher Alan Archer","Pitcher","Right","Right"
"474","archefr01","Frederick Marvin Archer","Pitcher","Left","Left"
"475","archeji01","James Patrick Archer","Catcher and First Baseman","Right","Right"
"476","archeji02","James William Archer","Pitcher","Right","Left"
"477","archige01","George Albert Archie","Third Baseman and First Baseman","Right","Right"
"478","arciafr01","Francisco Antonio Arcia","Catcher and Pitcher","Left","Right"
"479","arciajo01","Jose Raimundo Arcia","Shortstop, Second Baseman and Pinch Runner","Right","Right"
"480","arciaor01","Orlando Jesus Arcia","Shortstop and Second Baseman","Right","Right"
"481","arciaos01","Oswaldo Celestino Arcia","Outfielder","Left","Right"
"482","ardelda01","Daniel Miers Ardell","Pinch Runner, Pinch Hitter and First Baseman","Left","Left"
"483","ardizru01","Rinaldo Joseph Ardizoia","Pitcher","Right","Right"
"484","ardnejo01","Joseph A. Ardner","Second Baseman","Right","Right"
"485","ardoida01","Daniel Wayne Ardoin","Catcher","Right","Right"
"486","arellfr01","Frank Julian Arellanes","Pitcher","Right","Right"
"487","arenano01","Nolan James Arenado","Third Baseman","Right","Right"
"488","arencjp01","Jonathan Paul Arencibia","Catcher and First Baseman","Right","Right"
"489","arftha01","Henry Irven Arft","First Baseman","Left","Left"
"490","ariasal01","Alejandro Arias","Shortstop, Pinch Hitter and Third Baseman","Right","Right"
"491","ariasal02","Alberto A. Árias","Pitcher","Right","Right"
"492","ariasga01","Gabriel Alejandro Arias","Shortstop, First Baseman and Third Baseman","Right","Right"
"493","ariasge01","George Alberto Arias","Third Baseman","Right","Right"
"494","ariasjo01","Joaquin Árias","Third Baseman, Second Baseman and Shortstop","Right","Right"
"495","ariasru01","Rodolfo Árias","Pitcher","Left","Left"
"496","arihako01","Kohei Arihara","Pitcher","Right","Right"
"497","arletbu01","Russell Loris Arlett","Rightfielder and First Baseman","Both","Right"
"498","arlicdo01","Donald Louis Arlich","Pitcher","Left","Left"
"499","arlinst01","Stephen Ralph Arlin","Pitcher","Right","Right"
"500","armasma01","Marcos Rafael Armas","First Baseman, Pinch Runner and Rightfielder","Right","Right"
"501","armasto01","Antonio Rafael Armas","Outfielder","Right","Right"
"502","armasto02","Antonio Jose Armas","Pitcher","Right","Right"
"503","armbrch01","Charles Anthony Armbruster","Catcher","Right","Right"
"504","armbred01","Edison Rosanda Armbrister","Pinch Hitter and Outfielder","Right","Right"
"505","armbrha01","Harry Gregory Armbruster","Outfielder","Left","Left"
"506","armbror01","Orville Martin Armbrust","Pitcher","Right","Right"
"507","armenro01","Rogelio Armenteros","Pitcher","Right","Right"
"508","armstge01","Noble George Armstrong","Pinch Hitter and Catcher","Right","Right"
"509","armstho01","Howard Elmer Armstrong","Pitcher","Right","Right"
"510","armstja01","Jack William Armstrong","Pitcher","Right","Right"
"511","armstmi01","Michael Dennis Armstrong","Pitcher","Right","Right"
"512","armstsa01","Robert Livingston Armstrong","Centerfielder","Unknown","Unknown"
"513","armstsh01","Shawn Michael Armstrong","Pitcher","Right","Right"
"514","arndtha01","Harry John Arndt","Second Baseman, Rightfielder and Third Baseman","Right","Right"
"515","arndtla01","Larry Wayne Arndt","First Baseman and Third Baseman","Right","Right"
"516","arnolbi01","Willis S. Arnold","Rightfielder","Unknown","Unknown"
"517","arnolch01","Christopher Paul Arnold","Pinch Hitter, Second Baseman and Third Baseman","Right","Right"
"518","arnolja01","James Lee Arnold","Pitcher","Right","Right"
"519","arnolsc01","Scott Gentry Arnold","Pitcher","Right","Right"
"520","arnolto01","Tony Dale Arnold","Pitcher","Right","Right"
"521","arnovmo01","Morris Arnovich","Leftfielder","Right","Right"
"522","arnsbbr01","Bradley James Arnsberg","Pitcher","Right","Right"
"523","arntzor01","Orie Edgar Arntzen","Pitcher","Right","Right"
"524","arochre01","René Arocha","Pitcher","Right","Right"
"525","arojo01","Jonathan Arturo Aro","Pitcher","Right","Right"
"526","arozara01","Randy Arozarena","Leftfielder","Right","Right"
"527","arraelu01","Luis Sangel Arraez","Second Baseman, Third Baseman and First Baseman","Left","Right"
"528","arredjo01","Jose Juan Arredondo","Pitcher","Right","Right"
"529","arrieja01","Jacob Joseph Arrieta","Pitcher","Right","Right"
"530","arrigge01","Gerald William Arrigo","Pitcher","Left","Left"
"531","arrojro01","Luis Rolando Arrojo","Pitcher","Right","Right"
"532","arroybr01","Bronson Anthony Arroyo","Pitcher","Right","Right"
"533","arroych01","Christian Israel Arroyo","Second Baseman, Third Baseman and Shortstop","Right","Right"
"534","arroyfe01","Fernando Arroyo","Pitcher","Right","Right"
"535","arroylu01","Luis Enrique Arroyo","Pitcher","Left","Left"
"536","arroyru01","Rudolph Arroyo","Pitcher","Left","Left"
"537","arrueba01","Bárbaro Erisbel Arruebarrena","Shortstop","Right","Right"
"538","arteahu01","Humberto Jose Arteaga","Shortstop and Second Baseman","Right","Right"
"539","arundha01","Harry Arundel","Pitcher, Shortstop and Rightfielder","Unknown","Right"
"540","arundtu01","John Thomas Arundel","Catcher","Right","Right"
"541","asadora01","Randall Carl Asadoor","Third Baseman and Second Baseman","Right","Right"
"542","asbelji01","James Marion Asbell","Leftfielder and Pinch Hitter","Right","Right"
"543","asbjoca01","Robert Anthony Asbjornson","Catcher and Pinch Hitter","Right","Right"
"544","ascanjo01","Jose Eleazar Ascanio","Pitcher","Right","Right"
"545","ascheco01","Cody James Asche","Third Baseman and Leftfielder","Left","Right"
"546","asencmi01","Miguel Asencio","Pitcher","Right","Right"
"547","ashburi01","Don Richard Ashburn","Centerfielder","Left","Right"
"548","ashbyaa01","Aaron Phillip Ashby","Pitcher","Right","Left"
"549","ashbyal01","Alan Dean Ashby","Catcher","Both","Right"
"550","ashbyan01","Andrew Jason Ashby","Pitcher","Right","Right"
"551","ashcrgr01","Douglas Graham Ashcraft","Pitcher","Left","Right"
"552","asheral01","Alec Edward Asher","Pitcher","Right","Right"
"553","ashfotu01","Thomas Steven Ashford","Third Baseman, Second Baseman and First Baseman","Right","Right"
"554","ashke01","Kenneth Lowther Ash","Pitcher","Right","Right"
"555","ashlebi01","Billy Manual Ashley","Leftfielder and Pinch Hitter","Right","Right"
"556","ashlene01","Nevin Robert Ashley","Catcher and Pinch Hitter","Right","Right"
"557","asmusto01","Thomas William Asmussen","Catcher","Unknown","Right"
"558","asprobo01","Robert Thomas Aspromonte","Third Baseman, Leftfielder and Shortstop","Right","Right"
"559","asproke01","Kenneth Joseph Aspromonte","Second Baseman and Third Baseman","Right","Right"
"560","assadja01","Javier Eduardo Assad","Pitcher","Right","Right"
"561","asselbr01","Brian Hanly Asselstine","Outfielder and Pinch Hitter","Left","Right"
"562","assenpa01","Paul Andre Assenmacher","Pitcher","Left","Left"
"563","astacez01","Ezequiel F. Astacio","Pitcher","Right","Right"
"564","astacpe01","Pedro Julio Astacio","Pitcher","Right","Right"
"565","astinba01","Barrett Astin","Pitcher","Right","Right"
"566","astrojo01","Joseph Henry Astroth","Catcher","Right","Right"
"567","astudwi01","Willians Jose Astudillo","Third Baseman, Catcher and First Baseman","Right","Right"
"568","asuajca01","Carlos Alberto Asuaje","Second Baseman","Left","Right"
"569","atchisc01","Scott Barham Atchison","Pitcher","Right","Right"
"570","atchlju01","Justin Scott Atchley","Pitcher","Left","Left"
"571","atherch01","Charles Morgan Herbert Atherton","Third Baseman","Right","Right"
"572","atherke01","Keith Rowe Atherton","Pitcher","Right","Right"
"573","atilalu01","Luis A. Atilano","Pitcher","Right","Right"
"574","atkinbi01","William Cecil Glenn Atkinson","Pitcher","Left","Right"
"575","atkined01","Edward Atkinson","Rightfielder","Unknown","Unknown"
"576","atkinga01","Garrett Bernard Atkins","Third Baseman and First Baseman","Right","Right"
"577","atkinja01","James Curtis Atkins","Pitcher","Left","Right"
"578","atkinmi01","Mitchell Shane Atkins","Pitcher","Right","Right"
"579","atkinto01","Francis Montgomery Atkins","Pitcher","Left","Left"
"580","attredi01","Richard Gilbert Attreau","First Baseman and Pinch Hitter","Left","Left"
"581","atwelto01","Maurice Dailey Atwell","Catcher","Left","Right"
"582","atwoobi01","William Franklin Atwood","Catcher","Right","Right"
"583","atzja01","Jacob Henry Atz","Second Baseman and Shortstop","Right","Right"
"584","aubreha01","Harry Herbert Aubrey","Shortstop","Right","Right"
"585","aubremi01","Robert Michael Aubrey","First Baseman","Left","Left"
"586","aucoide01","Derek Alfred Aucoin","Pitcher","Right","Right"
"587","auderi01","Richard Thomas Aude","First Baseman and Pinch Hitter","Right","Right"
"588","auerbri01","Frederick Steven Auerbach","Shortstop, Second Baseman and Third Baseman","Right","Right"
"589","augenbr01","Bryan Christopher Augenstein","Pitcher","Right","Right"
"590","augusda01","David Ralph Augustine","Outfielder and Pinch Runner","Right","Right"
"591","augusdo01","Donald Glenn August","Pitcher","Right","Right"
"592","augusje01","Gerald Lee Augustine","Pitcher","Left","Left"
"593","aukerel01","Elden LeRoy Auker","Pitcher","Right","Right"
"594","auldsle01","Leycester Doyle Aulds","Catcher","Right","Right"
"595","aultdo01","Douglas Reagan Ault","First Baseman and Leftfielder","Right","Left"
"596","aumonph01","Phillippe Aumont","Pitcher","Left","Right"
"597","aurilri01","Richard Santo Aurilia","Shortstop, First Baseman and Third Baseman","Right","Right"
